ident,commune,type,comptage_5m,indice_congestion_matin,indice_congestion_soir,compteur_latitude,compteur_longitude,stop_id,stop_name,distance_arret_m,lignes_tbm
Z4CT9,Bordeaux,BOUCLE,0,0.068342,0.053155,44.8415523,-0.5821513,40,Saint-Seurin,165.3,1;16;51
Z4CT9,Bordeaux,BOUCLE,0,0.068342,0.053155,44.8415523,-0.5821513,9191,Saint-Seurin,163.3,16;2;G
Z4CT9,Bordeaux,BOUCLE,0,0.068342,0.053155,44.8415523,-0.5821513,9192,Saint-Seurin,205.2,2;G;N3
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,2444,Gambetta,219.1,15;23;5;N5;N6
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,6447,Gambetta,45.6,15;23;5;N1;N7
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,6701,Gambetta,63.6,2
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,9030,Gambetta,130.8,2
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,3759,Gambetta - madd,188.2,B
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,3760,Gambetta - madd,289.8,B
Z4CT3,Bordeaux,BOUCLE,43,0.065464,0.057845,44.8425629,-0.5795506,7731,Tourny,213.1,15;2;23;5;N1;N7
Z4CT18,Bordeaux,BOUCLE,36,0.073235,0.064768,44.84389,-0.5786597,6447,Gambetta,208.6,15;23;5;N1;N7
Z4CT18,Bordeaux,BOUCLE,36,0.073235,0.064768,44.84389,-0.5786597,6701,Gambetta,227.0,2
Z4CT18,Bordeaux,BOUCLE,36,0.073235,0.064768,44.84389,-0.5786597,9030,Gambetta,293.4,2
Z4CT18,Bordeaux,BOUCLE,36,0.073235,0.064768,44.84389,-0.5786597,1692,Tourny,208.6,15;2;23;5;N5;N6
Z4CT18,Bordeaux,BOUCLE,36,0.073235,0.064768,44.84389,-0.5786597,7731,Tourny,49.6,15;2;23;5;N1;N7
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,8321,Fondaudège - Muséum,248.4,D
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,8322,Fondaudège - Muséum,291.0,D
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,3559,Jardin Public,188.8,15;5;N7
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,3647,Quinconces,282.7,2;N1
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,3763,Quinconces,295.1,B
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,3764,Quinconces,287.6,B
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,1692,Tourny,59.8,15;2;23;5;N5;N6
Z4CT17,Bordeaux,BOUCLE,,,,44.8451128,-0.577423,7731,Tourny,118.9,15;2;23;5;N1;N7
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,8321,Fondaudège - Muséum,201.4,D
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,8322,Fondaudège - Muséum,241.1,D
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,2443,Jardin Public,287.8,15;23;5;N5
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,3559,Jardin Public,124.6,15;5;N7
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,1692,Tourny,16.9,15;2;23;5;N5;N6
Z4CT15,Bordeaux,BOUCLE,28,,,44.8457653,-0.5775707,7731,Tourny,175.9,15;2;23;5;N1;N7
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,8321,Fondaudège - Muséum,234.0,D
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,8322,Fondaudège - Muséum,262.5,D
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,2443,Jardin Public,182.2,15;23;5;N5
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,3559,Jardin Public,18.7,15;5;N7
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,5394,Jardin Public,220.6,C;E
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,5395,Jardin Public,215.6,C;E
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,1692,Tourny,122.8,15;2;23;5;N5;N6
Z4CT14,Bordeaux,BOUCLE,22,0.071325,0.069661,44.8466148,-0.5769622,7731,Tourny,281.6,15;2;23;5;N1;N7
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,2443,Jardin Public,256.3,15;23;5;N5
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3559,Jardin Public,210.0,15;5;N7
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,5394,Jardin Public,234.4,C;E
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,5395,Jardin Public,231.6,C;E
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3647,Quinconces,182.8,2;N1
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3648,Quinconces,268.2,2;N6
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3763,Quinconces,201.7,B
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3764,Quinconces,197.9,B
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,3776,Quinconces,249.7,C;D;E
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,5315,Quinconces,204.6,2
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,5404,Quinconces,252.8,C;D;E
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,8582,Quinconces,285.8,N1;TBNight
Z4CT20,Bordeaux,BOUCLE,8,0.065483,0.064743,44.8462506,-0.574273,1692,Tourny,275.4,15;2;23;5;N5;N6
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,2774,Bellevue,280.9,74
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,2851,Bellevue,247.8,74
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,7431,Chataigneraie,101.5,B
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,7432,Chataigneraie,109.2,B
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,2514,Châtaigneraie,128.1,34;74
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,2615,Châtaigneraie,95.4,34;74
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,9286,Châtaigneraie,93.5,55
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,9287,Châtaigneraie,128.7,55
Z16CT4,Pessac,BOUCLE,42,,,44.7924779,-0.6477143,9435,Collège F. Mitterrand,220.6,S40
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,2909,Cap Métiers,295.6,55
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,252,Clavé,168.2,74
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,50,Clavé,176.1,74
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,1194,Hôpital Haut-Lévêque,241.0,39;74;77
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,219,Hôpital Haut-Lévêque,263.9,39;74;77
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,7435,Hôpital Haut-Lévêque,184.9,B
Z27CT13,Pessac,BOUCLE,0,0.061125,0.093688,44.7892927,-0.6562515,7436,Hôpital Haut-Lévêque,193.5,B
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,252,Clavé,185.5,74
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,50,Clavé,179.8,74
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,2873,Gare de Pessac Alouette,125.3,39;77
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,2875,Gare de Pessac Alouette,103.9,39;77
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,7437,Gare Pessac Alouette,102.6,B
Z27CT14,Pessac,BOUCLE,48,0.088944,0.080091,44.7922509,-0.6576327,7438,Gare Pessac Alouette,95.8,B
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,8543,Cenon Gare (Guesde),272.1,25;27;31;H2
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,9821,Cenon Gare (Guesde),272.1,31;H2
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,3702,Jean Jaurès,5.4,A;E
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,3703,Jean Jaurès,13.3,A;E
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,8541,Jean Jaurès,19.1,31;H2
Z08AE,Cenon,SIREDO,,,,44.8538317,-0.5378839,8542,Jean Jaurès,15.5,31;H1
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,2349,Barrière de Toulouse,250.6,23;5;9;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,9810,Barrière de Toulouse,186.3,31;9;H1;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,2348,Boulevard Roosevelt,66.5,31;9;H2;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,1288,Brun,285.2,23;5;9;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,421,Brun,262.1,23;5;9;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,3217,Pont de Cauderès,94.9,31;TBNight
Z12CT9,Bordeaux,BOUCLE,2,0.068948,0.069940,44.8163712,-0.5753369,3218,Pont de Cauderès,101.6,31;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,707,Beautiran,135.0,23;5;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,742,Beautiran,87.2,23
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,1240,Caserne Nansouty,285.1,9
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,2398,Kergomard,254.4,5;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,412,Kergomard,269.5,5;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,1102,Kyrié,293.1,23
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,3190,Kyrié,294.9,23;5
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,7981,Nansouty,230.1,23;5;9;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,7982,Nansouty,244.2,23;5;9;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,655,Rue de la Réole,258.2,9
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,1014,Tillet,77.3,5;TBNight
Z12CT1,Bordeaux,BOUCLE,,,,44.8211322,-0.5724726,185,Tillet,48.7,5;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,2349,Barrière de Toulouse,202.0,23;5;9;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,9810,Barrière de Toulouse,234.6,31;9;H1;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,2348,Boulevard Roosevelt,243.2,31;9;H2;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,1288,Brun,47.4,23;5;9;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,421,Brun,8.6,23;5;9;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,7981,Nansouty,203.6,23;5;9;TBNight
Z12CT7,Bordeaux,BOUCLE,0,0.072479,0.070327,44.8172369,-0.5722,7982,Nansouty,189.5,23;5;9;TBNight
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,707,Beautiran,99.4,23;5;TBNight
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,742,Beautiran,80.2,23
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,2398,Kergomard,184.5,5;TBNight
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,412,Kergomard,199.4,5;TBNight
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,1102,Kyrié,232.2,23
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,3190,Kyrié,235.0,23;5
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,655,Rue de la Réole,243.8,9
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,1014,Tillet,9.8,5;TBNight
Z12CT8,Bordeaux,BOUCLE,,,,44.8217639,-0.5724394,185,Tillet,21.9,5;TBNight
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,2349,Barrière de Toulouse,163.9,23;5;9;TBNight
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,2689,Barrière de Toulouse,11.1,23;5
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,3141,Barrière de Toulouse,97.8,31;H2
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,9810,Barrière de Toulouse,158.1,31;9;H1;TBNight
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,2348,Boulevard Roosevelt,265.1,31;9;H2;TBNight
Z12CT6,Bordeaux,BOUCLE,27,0.066887,0.055939,44.8139833,-0.5728539,862,Taffanel,250.6,5;73
Z12CT10,Bordeaux,BOUCLE,81,0.067158,0.075593,44.8143367,-0.5704251,2349,Barrière de Toulouse,200.7,23;5;9;TBNight
Z12CT10,Bordeaux,BOUCLE,81,0.067158,0.075593,44.8143367,-0.5704251,2689,Barrière de Toulouse,204.7,23;5
Z12CT10,Bordeaux,BOUCLE,81,0.067158,0.075593,44.8143367,-0.5704251,3141,Barrière de Toulouse,118.7,31;H2
Z12CT10,Bordeaux,BOUCLE,81,0.067158,0.075593,44.8143367,-0.5704251,9810,Barrière de Toulouse,265.4,31;9;H1;TBNight
Z12CT10,Bordeaux,BOUCLE,81,0.067158,0.075593,44.8143367,-0.5704251,2238,Jardin des Barrières,235.7,31;H1
Z18CT3,Gradignan,BOUCLE,26,0.038212,0.097092,44.7733915,-0.6140847,1618,Eglise de Gradignan,127.5,31
Z18CT3,Gradignan,BOUCLE,26,0.038212,0.097092,44.7733915,-0.6140847,1673,Eglise de Gradignan,115.3,31
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,1525,Cimetière de Gradignan,216.2,80;S54
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,1621,Cimetière de Gradignan,133.9,31
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,4044,Cimetière de Gradignan,95.1,31
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,9239,Cimetière de Gradignan,223.2,80;S54
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,4074,La Prairie,242.7,80;S54;S55
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,4075,La Prairie,252.5,80;S54;S55
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,555,Lange,204.1,31
Z18CT12,Gradignan,BOUCLE,41,0.049612,0.087750,44.7800894,-0.6089065,846,Lange,186.6,31
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,1525,Cimetière de Gradignan,68.7,80;S54
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,1621,Cimetière de Gradignan,173.5,31
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,4044,Cimetière de Gradignan,182.6,31
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,9239,Cimetière de Gradignan,64.6,80;S54
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,9237,Collège Monjous,278.8,80
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,9238,Collège Monjous,257.0,80
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,9765,Collège Monjous,222.4,S54
Z18CT11,Gradignan,BOUCLE,18,0.091773,0.078408,44.7778618,-0.6081029,9766,Collège Monjous,221.3,S54
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,5673,Laplace,151.0,30;38;84
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,5674,Laplace,151.0,30;38
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,325,Le Haillan Rostand,165.8,30
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,667,Le Haillan Rostand,96.1,30;84
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,7321,Le Haillan Rostand,169.6,38;71
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,7322,Le Haillan Rostand,239.9,38;71
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,7337,Le Haillan Rostand,127.3,A
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,7349,Le Haillan Rostand,130.0,Bus F
Z24CT13,Mérignac,BOUCLE,39,0.062726,0.095893,44.8576537,-0.6672586,7525,Le Haillan Rostand,49.4,84
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,325,Le Haillan Rostand,227.1,30
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,667,Le Haillan Rostand,162.6,30;84
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,7321,Le Haillan Rostand,18.4,38;71
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,7322,Le Haillan Rostand,59.2,38;71
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,7337,Le Haillan Rostand,174.6,A
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,7349,Le Haillan Rostand,185.7,Bus F
Z24CT14,Le Haillan,BOUCLE,24,0.069385,0.051116,44.859161,-0.6662982,7525,Le Haillan Rostand,230.0,84
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,2929,Centre Commercial Bruges,154.3,35;72
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,2930,Centre Commercial Bruges,161.7,35;72
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,1764,Champ de Courses - Treulon,106.4,35;72
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,8345,Champ de Courses - Treulon,101.0,D
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,8346,Champ de Courses - Treulon,141.9,D
Z23CS,Bruges,SIREDO,,,,44.8756838,-0.6205101,8731,Champ de Courses - Treulon,118.6,35;72
Z29AS,Artigues-près-Bordeaux,SIREDO,,0.041599,0.126088,44.8483119,-0.500258,7552,Blancherie,54.8,1;65;S1;S2
Z29AS,Artigues-près-Bordeaux,SIREDO,,0.041599,0.126088,44.8483119,-0.500258,7553,Blancherie,16.4,1;65;S1;S2
Z29AS,Artigues-près-Bordeaux,SIREDO,,0.041599,0.126088,44.8483119,-0.500258,9829,Blancherie,82.1,1
Z29AS,Artigues-près-Bordeaux,SIREDO,,0.041599,0.126088,44.8483119,-0.500258,2515,Gay Lussac,277.2,27
Z29AE,Artigues-près-Bordeaux,SIREDO,,0.121037,0.087503,44.8483487,-0.5002807,7552,Blancherie,55.6,1;65;S1;S2
Z29AE,Artigues-près-Bordeaux,SIREDO,,0.121037,0.087503,44.8483487,-0.5002807,7553,Blancherie,16.4,1;65;S1;S2
Z29AE,Artigues-près-Bordeaux,SIREDO,,0.121037,0.087503,44.8483487,-0.5002807,9829,Blancherie,82.5,1
Z29AE,Artigues-près-Bordeaux,SIREDO,,0.121037,0.087503,44.8483487,-0.5002807,2515,Gay Lussac,276.5,27
Z32AS,Floirac,SIREDO,,0.056005,0.095127,44.8270797,-0.5223947,3620,Les Compagnons,154.3,24
Z32AS,Floirac,SIREDO,,0.056005,0.095127,44.8270797,-0.5223947,3621,Les Compagnons,173.2,24
Z32AE,Floirac,SIREDO,,0.070541,0.085068,44.82709,-0.522353,3620,Les Compagnons,155.0,24
Z32AE,Floirac,SIREDO,,0.070541,0.085068,44.82709,-0.522353,3621,Les Compagnons,173.8,24
Z20BE,Bordeaux,SIREDO,,,,44.8456323,-0.6119695,2417,Place Lopès,11.4,16
Z20BE,Bordeaux,SIREDO,,,,44.8456323,-0.6119695,3317,Place Lopès,90.5,16
Z20BE,Bordeaux,SIREDO,,,,44.8456323,-0.6119695,2418,Place Moscou,232.7,16
Z20BE,Bordeaux,SIREDO,,,,44.8456323,-0.6119695,565,Place Moscou,240.1,16
Z22CS,Cenon,SIREDO,,0.048530,0.066796,44.8668151,-0.509119,904,Kennedy (vers Buttinière),140.9,27;64;67;Artigues
Z22CS,Cenon,SIREDO,,0.048530,0.066796,44.8668151,-0.509119,1546,Kennedy (vers Rocade),178.5,27;64;67;Artigues
Z22CS,Cenon,SIREDO,,0.048530,0.066796,44.8668151,-0.509119,9743,Pierre Loti,218.4,66
Z22CS,Cenon,SIREDO,,0.048530,0.066796,44.8668151,-0.509119,9744,Pierre Loti,222.3,66
Z22CE,Lormont,SIREDO,,0.071390,0.064968,44.8668755,-0.5091489,904,Kennedy (vers Buttinière),139.4,27;64;67;Artigues
Z22CE,Lormont,SIREDO,,0.071390,0.064968,44.8668755,-0.5091489,1546,Kennedy (vers Rocade),178.3,27;64;67;Artigues
Z22CE,Lormont,SIREDO,,0.071390,0.064968,44.8668755,-0.5091489,9743,Pierre Loti,219.3,66
Z22CE,Lormont,SIREDO,,0.071390,0.064968,44.8668755,-0.5091489,9744,Pierre Loti,222.9,66
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,5884,Avenue d'Eysines,264.4,33
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,5885,Avenue d'Eysines,247.9,33
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,1654,Pérès,98.7,23
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,284,Pérès,84.8,23
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,214,Verdun,215.4,23
Z21BE,Bordeaux,SIREDO,,,,44.8600983,-0.6095281,342,Verdun,207.0,23
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,5884,Avenue d'Eysines,266.4,33
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,5885,Avenue d'Eysines,249.5,33
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,1654,Pérès,98.7,23
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,284,Pérès,84.9,23
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,214,Verdun,215.9,23
Z21BS,Le Bouscat,SIREDO,,,,44.8601327,-0.6095099,342,Verdun,207.4,23
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,3980,Dassault,201.7,15
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,3981,Dassault,197.1,15
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,7323,Quarante Journaux,190.7,C
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,7324,Quarante Journaux,199.9,C
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,1247,Quarante Journaux (côté Ginko),173.3,15;32
Z25CT18,Bordeaux,BOUCLE,8,0.072318,0.129748,44.8846531,-0.5715284,574,Quarante Journaux (côté Parc Entreprises),177.6,15;32
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,7327,Parc des Expositions,134.5,C
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,7328,Parc des Expositions,142.8,C
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,7338,Parc des Expositions,101.1,75
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,7211,Parc des Expositions Porte D,79.8,75
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,7282,Parc des Expositions Porte D,94.0,37
Z25CT20,Bordeaux,BOUCLE,8,0.114133,0.103208,44.8945411,-0.5656011,288,Vergne-Stade,295.1,75
Z1CT15,Bordeaux,BOUCLE,16,0.067985,0.063659,44.852531,-0.5682806,5254,Chartrons,56.8,B
Z1CT15,Bordeaux,BOUCLE,16,0.067985,0.063659,44.852531,-0.5682806,5255,Chartrons,65.7,B
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,2470,La Chartreuse,296.1,1;70
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,279,Manège,238.0,1;51
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,735,Piscine Judaïque,285.2,1;16;51
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,915,Piscine Judaïque,270.9,82
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,15044,Saint Bruno,123.9,Bus F
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,1508,Saint-Bruno - Hôtel de Région,132.8,70;82
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,1929,Saint-Bruno - Hôtel de Région,47.1,1;51
Z4CT13,Bordeaux,BOUCLE,22,0.074684,0.072854,44.8383406,-0.5904377,2562,Saint-Bruno - Hôtel de Région,100.1,70;82
